return_id,order_id,return_date,reason,source_system
R0025407,117210,2024.07.03,Complaint,SRC_1
R0025408,99999999,2022/08/26,Complaint,SRC_192
R0025409,99999999,03-09-2024,Defect,SRC_127
R0025410,99999999,April 21 2024,,SRC_4
R0025411,124552,2021/04/12,,SRC_80
R0025412,121364,16-06-2024,Defect,SRC_136
R0025413,99999999,13-12-2021,Defect,SRC_195
R0025414,126259,2022.10.09,Defect,SRC_56
R0025415,117051,2022/08/29,Complaint,SRC_22
R0025416,148309,2021/03/13,Defect,SRC_117
R0025417,141478,2024-04-23,Defect,SRC_14
R0025418,140440,2024.05.27,Complaint,SRC_223
R0025419,99999999,2023-04-19,Defect,SRC_119
R0025420,99999999,June 23 2022,Wrong item,SRC_95
R0025421,111611,18/04/2023,,SRC_105
R0025422,113844,September 23 2023,,SRC_76
R0025423,121680,2022/07/07,Wrong item,SRC_13
R0025424,125766,2022.12.30,Wrong item,SRC_161
R0025425,99999999,2023/06/30,Wrong item,SRC_32
R0025426,131533,2022-11-11,Wrong item,SRC_75
R0025427,115099,2023.09.24,Wrong item,SRC_121
R0025428,134244,December 30 2024,Wrong item,SRC_194
R0025429,146765,2023.04.24,Wrong item,SRC_142
R0025430,142828,2022.02.08,,SRC_149
R0025431,99999999,April 05 2022,Complaint,SRC_55
R0025432,99999999,2024.10.31,,SRC_54
R0025433,99999999,30-07-2023,,SRC_23
R0025434,99999999,2024/12/04,,SRC_161
R0025435,137256,2024/09/19,,SRC_72
R0025436,99999999,2024-03-06,,SRC_226
R0025437,99999999,2023.12.27,Complaint,SRC_186
R0025438,99999999,12/08/2021,Defect,SRC_190
R0025439,99999999,May 05 2023,,SRC_122
R0025440,99999999,17-04-2021,Complaint,SRC_71
R0025441,99999999,24/07/2022,Complaint,SRC_99
R0025442,102612,2023.02.21,,SRC_118
R0025443,99999999,2021.04.16,Defect,SRC_187
R0025444,99999999,2022/04/20,,SRC_150
R0025445,106924,August 10 2022,,SRC_105
R0025446,104828,2024.08.20,,SRC_42
R0025447,99999999,May 09 2022,Complaint,SRC_15
R0025448,99999999,2022/07/03,Defect,SRC_154
R0025449,148170,06-10-2022,Complaint,SRC_87
R0025450,99999999,2023.02.14,Wrong item,SRC_118
R0025451,99999999,14-06-2024,Wrong item,SRC_220
R0025452,99999999,2024/02/23,Wrong item,SRC_27
R0025453,99999999,2023-12-15,,SRC_217
R0025454,122003,18-07-2021,Defect,SRC_44
R0025455,135438,2022.09.09,,SRC_14
R0025456,99999999,31-01-2023,Complaint,SRC_158
R0025457,124222,2023/11/07,,SRC_242
R0025458,122627,2021.11.14,Defect,SRC_162
R0025459,123232,26/10/2023,,SRC_102
R0025460,99999999,2024.11.20,,SRC_68
R0025461,100925,07/07/2023,Defect,SRC_44
R0025462,128577,2021.01.08,Defect,SRC_221
R0025463,99999999,2022/05/24,Defect,SRC_182
R0025464,99999999,2023.05.26,,SRC_103
R0025465,133118,2021-08-29,Defect,SRC_183
R0025466,99999999,2023.09.01,Complaint,SRC_225
R0025467,117630,2022-04-23,,SRC_159
R0025468,103600,March 10 2021,Wrong item,SRC_115
R0025469,99999999,March 08 2021,,SRC_164
R0025470,99999999,2023/07/09,Defect,SRC_171
R0025471,99999999,2023-04-09,,SRC_128
R0025472,101823,21/09/2023,Complaint,SRC_163
R0025473,112835,2021.06.02,Defect,SRC_126
R0025474,112090,2021-11-22,,SRC_34
R0025475,112786,2024-07-21,Wrong item,SRC_156
R0025476,108939,2024/01/20,,SRC_164
R0025477,140833,26/05/2021,,SRC_40
R0025478,147674,2023.03.07,Defect,SRC_196
R0025479,99999999,2022-11-18,,SRC_144
R0025480,136443,2021.05.30,Wrong item,SRC_47
R0025481,122887,December 14 2024,Complaint,SRC_27
R0025482,117177,2022/11/16,Defect,SRC_1
R0025483,99999999,2021.04.05,,SRC_147
R0025484,99999999,2023-07-02,,SRC_121
R0025485,129026,2022/10/20,Defect,SRC_61
R0025486,132989,16/04/2023,,SRC_236
R0025487,116407,25/04/2022,,SRC_32
R0025488,113544,March 21 2023,Complaint,SRC_209
R0025489,108446,March 20 2021,Complaint,SRC_204
R0025490,99999999,January 30 2022,Wrong item,SRC_161
R0025491,144413,2023.10.28,Defect,SRC_28
R0025492,99999999,January 14 2024,,SRC_68
R0025493,99999999,2022-11-01,Defect,SRC_31
R0025494,99999999,2022/01/29,,SRC_240
R0025495,99999999,2024.10.30,Complaint,SRC_167
R0025496,137118,2021-06-04,Wrong item,SRC_209
R0025497,99999999,2021-09-19,Wrong item,SRC_168
R0025498,99999999,October 16 2023,Defect,SRC_202
R0025499,99999999,26/05/2021,Complaint,SRC_58
R0025500,147671,2022/08/25,Complaint,SRC_249
R0025501,99999999,2022.10.17,,SRC_98
R0025502,145455,2021-11-15,,SRC_144
R0025503,132746,2024/08/02,Wrong item,SRC_73
R0025504,99999999,2024-02-26,,SRC_132
R0025505,116822,2024/10/14,Defect,SRC_193
R0025506,117391,2024-04-11,Defect,SRC_58
R0025507,99999999,2021/12/17,Defect,SRC_122
R0025508,107924,2023/06/15,,SRC_34
R0025509,99999999,09-10-2024,Wrong item,SRC_124
R0025510,114764,2024/07/17,Wrong item,SRC_44
R0025511,118244,26/03/2021,,SRC_49
R0025512,104156,2023.08.17,,SRC_116
R0025513,136717,20-05-2024,,SRC_190
R0025514,99999999,2023.07.13,Defect,SRC_36
R0025515,99999999,26/07/2022,Defect,SRC_49
R0025516,99999999,January 13 2021,Defect,SRC_197
R0025517,99999999,07/04/2022,Wrong item,SRC_145
R0025518,99999999,2024-09-14,Complaint,SRC_210
R0025519,107227,November 18 2021,,SRC_23
R0025520,103775,2021-12-09,Complaint,SRC_86
R0025521,99999999,16/04/2024,,SRC_212
R0025522,149351,06/08/2021,Complaint,SRC_54
R0025523,99999999,May 26 2022,Defect,SRC_22
R0025524,101411,2022.06.18,Wrong item,SRC_54
R0025525,133962,2022/01/23,,SRC_203
R0025526,99999999,2024-02-15,Defect,SRC_237
R0025527,99999999,02-10-2023,Wrong item,SRC_178
R0025528,99999999,2023.03.25,,SRC_144
R0025529,121086,2022/01/20,Defect,SRC_106
R0025530,135671,2023.08.27,,SRC_105
R0025531,99999999,08/01/2021,,SRC_143
R0025532,99999999,2023/10/25,Complaint,SRC_221
R0025533,99999999,November 26 2021,,SRC_222
R0025534,110710,May 07 2022,Complaint,SRC_241
R0025535,99999999,July 11 2024,Complaint,SRC_188
R0025536,99999999,2024.01.09,Wrong item,SRC_35
R0025537,148298,February 18 2021,Defect,SRC_146
R0025538,99999999,2022-04-05,,SRC_110
R0025539,110715,2024.08.06,,SRC_113
R0025540,100809,2022/05/22,Wrong item,SRC_106
R0025541,99999999,12-11-2021,Wrong item,SRC_85
R0025542,99999999,2024/12/10,,SRC_37
R0025543,108179,27-05-2022,,SRC_243
R0025544,110806,2024/09/07,,SRC_33
R0025545,99999999,05-01-2022,Complaint,SRC_173
R0025546,114019,August 16 2024,Wrong item,SRC_50
R0025547,99999999,13-04-2024,Defect,SRC_240
R0025548,99999999,2023/09/12,,SRC_229
R0025549,124260,2024.10.21,Defect,SRC_158
R0025550,110757,November 07 2022,,SRC_241
R0025551,145751,2023/01/19,,SRC_224
R0025552,112512,2022/09/24,Complaint,SRC_237
R0025553,99999999,20-01-2024,Complaint,SRC_132
R0025554,99999999,2023.10.23,,SRC_195
R0025555,128550,17-04-2022,Wrong item,SRC_169
R0025556,99999999,24-12-2022,Complaint,SRC_91
R0025557,99999999,2021/06/05,Defect,SRC_84
R0025558,110426,2023.01.23,,SRC_61
R0025559,119463,June 08 2024,Wrong item,SRC_249
R0025560,99999999,2021.01.11,,SRC_200
R0025561,108648,27/08/2024,,SRC_77
R0025562,99999999,March 20 2021,,SRC_198
R0025563,99999999,03/02/2024,Complaint,SRC_138
R0025564,115236,2024-10-30,,SRC_159
R0025565,100602,March 23 2024,Wrong item,SRC_91
R0025566,126413,2023-03-21,Defect,SRC_187
R0025567,99999999,September 04 2024,,SRC_74
R0025568,99999999,2021.03.20,,SRC_25
R0025569,99999999,14/07/2024,,SRC_172
R0025570,99999999,17-06-2024,Wrong item,SRC_23
R0025571,99999999,2022-12-11,Wrong item,SRC_190
R0025572,142958,2022/01/19,Defect,SRC_58
R0025573,128427,October 03 2023,Complaint,SRC_103
R0025574,149932,April 09 2021,Defect,SRC_179
R0025575,99999999,04/02/2024,,SRC_136
R0025576,134887,2023-10-28,,SRC_103
R0025577,124164,2024.11.10,,SRC_133
R0025578,136971,2023/06/09,,SRC_39
R0025579,99999999,November 11 2024,,SRC_77
R0025580,117345,23-09-2023,,SRC_173
R0025581,127608,2023.06.15,Complaint,SRC_102
R0025582,99999999,2024.02.24,Complaint,SRC_171
R0025583,144851,September 04 2024,Defect,SRC_122
R0025584,99999999,2023.06.08,Defect,SRC_143
R0025585,138251,02-06-2023,Complaint,SRC_13
R0025586,99999999,2022-12-28,Wrong item,SRC_65
R0025587,133446,December 22 2023,,SRC_89
R0025588,141328,October 23 2024,,SRC_81
R0025589,100406,2023.05.20,,SRC_60
R0025590,148867,2024-11-09,,SRC_27
R0025591,131423,15/01/2021,,SRC_5
R0025592,99999999,2022.08.06,,SRC_20
R0025593,118671,July 25 2022,Complaint,SRC_189
R0025594,99999999,February 12 2023,Complaint,SRC_178
R0025595,99999999,2023.01.17,Wrong item,SRC_86
R0025596,99999999,01/09/2022,Complaint,SRC_46
R0025597,99999999,February 13 2022,Wrong item,SRC_198
R0025598,99999999,September 11 2023,Complaint,SRC_188
R0025599,118081,10-06-2023,,SRC_123
R0025600,99999999,25-01-2024,Defect,SRC_8
R0025601,99999999,2024-11-18,,SRC_127
R0025602,99999999,2023-07-29,Defect,SRC_190
R0025603,99999999,2022-08-16,,SRC_148
R0025604,99999999,2021-02-27,Defect,SRC_141
R0025605,118772,August 19 2023,Complaint,SRC_84
R0025606,138471,2023-09-09,Defect,SRC_115
R0025607,118303,September 25 2023,,SRC_46
R0025608,99999999,September 18 2022,,SRC_88
R0025609,133261,03/10/2022,Complaint,SRC_156
R0025610,109144,25-11-2024,,SRC_43
R0025611,99999999,2022-11-11,,SRC_83
R0025612,99999999,11/05/2024,Wrong item,SRC_239
R0025613,99999999,20/05/2022,,SRC_56
R0025614,99999999,October 25 2024,Complaint,SRC_122
R0025615,130842,February 17 2023,,SRC_250
R0025616,148742,03/03/2022,Wrong item,SRC_35
R0025617,99999999,2021/03/28,Wrong item,SRC_208
R0025618,99999999,13/10/2024,Defect,SRC_45
R0025619,143196,2024-02-04,,SRC_242
R0025620,99999999,2023-03-17,,SRC_103
R0025621,129302,August 10 2021,Defect,SRC_105
R0025622,148903,2021/01/04,Defect,SRC_195
R0025623,99999999,2024/12/29,Defect,SRC_25
R0025624,99999999,2023.07.05,,SRC_243
R0025625,146815,31/05/2024,,SRC_99
R0025626,99999999,2021/03/11,Complaint,SRC_148
R0025627,145973,17/08/2023,Defect,SRC_239
R0025628,99999999,2024.05.31,Wrong item,SRC_119
R0025629,142880,April 23 2023,Complaint,SRC_235
R0025630,99999999,2021.05.09,,SRC_91
R0025631,145501,10/07/2024,Wrong item,SRC_32
R0025632,132412,2022/04/13,Wrong item,SRC_220
R0025633,99999999,2024-12-29,,SRC_145
R0025634,99999999,2022-04-06,,SRC_158
R0025635,124263,24/04/2024,,SRC_170
R0025636,99999999,December 03 2024,Defect,SRC_232
R0025637,149180,2021/01/02,,SRC_33
R0025638,140841,May 03 2024,,SRC_108
R0025639,99999999,11/05/2023,Defect,SRC_11
R0025640,139590,29/01/2023,Wrong item,SRC_101
R0025641,114802,2023/12/11,Wrong item,SRC_132
R0025642,99999999,2024/11/18,Wrong item,SRC_242
R0025643,99999999,04/12/2022,Defect,SRC_53
R0025644,103124,05/12/2022,,SRC_106
R0025645,123034,2021.12.10,Wrong item,SRC_113
R0025646,99999999,2023-07-07,,SRC_45
R0025647,112386,2024.08.04,Wrong item,SRC_3
R0025648,99999999,08/01/2023,,SRC_201
R0025649,99999999,18/12/2023,,SRC_5
R0025650,131455,October 07 2023,,SRC_208
R0025651,99999999,September 08 2021,Wrong item,SRC_200
R0025652,99999999,July 26 2021,Complaint,SRC_29
R0025653,99999999,2024-01-25,Defect,SRC_244
R0025654,124516,January 31 2024,Wrong item,SRC_133
R0025655,99999999,25-12-2024,,SRC_86
R0025656,122480,2022/07/29,,SRC_121
R0025657,99999999,2023-01-16,Wrong item,SRC_77
R0025658,99999999,2022.10.29,,SRC_75
R0025659,102008,2022-06-01,Wrong item,SRC_141
R0025660,104244,May 01 2021,Wrong item,SRC_3
R0025661,136091,August 08 2021,Wrong item,SRC_150
R0025662,99999999,14/02/2021,,SRC_238
R0025663,118442,2021.05.11,Defect,SRC_183
R0025664,101661,22-04-2024,,SRC_48
R0025665,99999999,09/03/2021,,SRC_134
R0025666,122559,2021-03-14,,SRC_198
R0025667,149131,03/10/2021,,SRC_15
R0025668,99999999,2021/02/23,Wrong item,SRC_230
R0025669,111856,September 03 2023,Complaint,SRC_208
R0025670,124649,08/02/2023,Complaint,SRC_144
R0025671,99999999,29-05-2024,Complaint,SRC_206
R0025672,146134,15/10/2023,Defect,SRC_81
R0025673,115918,2024/05/22,Wrong item,SRC_38
R0025674,141548,23/10/2024,Wrong item,SRC_2
R0025675,99999999,2023-03-13,,SRC_191
R0025676,99999999,2024-04-15,Complaint,SRC_57
R0025677,112347,May 30 2022,,SRC_89
R0025678,108284,2024/12/19,Defect,SRC_145
R0025679,99999999,2024-06-01,Wrong item,SRC_123
R0025680,140143,June 21 2022,,SRC_60
R0025681,121667,2023.11.17,Wrong item,SRC_216
R0025682,139214,2022-11-16,Wrong item,SRC_214
R0025683,99999999,2023/02/07,Defect,SRC_82
R0025684,128160,September 05 2021,Complaint,SRC_168
R0025685,139724,July 14 2024,Complaint,SRC_235
R0025686,123984,2024/12/31,Complaint,SRC_78
R0025687,123846,2022.05.19,,SRC_203
R0025688,109315,2023-12-07,,SRC_188
R0025689,106369,2023/06/07,,SRC_247
R0025690,99999999,April 29 2022,Complaint,SRC_186
R0025691,127158,2024-02-22,,SRC_72
R0025692,112588,12-10-2022,Defect,SRC_16
R0025693,99999999,2023-02-09,,SRC_186
R0025694,99999999,2023/08/05,Defect,SRC_55
R0025695,99999999,2021/09/11,,SRC_227
R0025696,116090,17-04-2021,,SRC_241
R0025697,147210,01/07/2024,Wrong item,SRC_239
R0025698,118841,2024.11.10,,SRC_237
R0025699,99999999,15/07/2022,,SRC_231
R0025700,113163,April 13 2022,Wrong item,SRC_172
R0025701,112621,2021.11.24,,SRC_132
R0025702,144798,2024-12-29,,SRC_99
R0025703,99999999,01-01-2021,Wrong item,SRC_215
R0025704,99999999,2024.07.10,Complaint,SRC_125
R0025705,146197,10-03-2024,Wrong item,SRC_196
R0025706,99999999,2023.05.24,Complaint,SRC_50
R0025707,99999999,2023.06.14,Defect,SRC_152
R0025708,99999999,2024/08/25,Wrong item,SRC_194
R0025709,134578,04-09-2022,Defect,SRC_152
R0025710,99999999,10/10/2023,,SRC_162
R0025711,99999999,2024/04/16,Wrong item,SRC_116
R0025712,113547,05/07/2022,Wrong item,SRC_116
R0025713,103026,January 29 2022,,SRC_73
R0025714,99999999,24-08-2024,,SRC_122
R0025715,99999999,04-12-2022,Defect,SRC_27
R0025716,99999999,2021.03.22,Wrong item,SRC_5
R0025717,143867,25-02-2021,Wrong item,SRC_234
R0025718,102209,19/07/2024,Complaint,SRC_175
R0025719,99999999,April 23 2024,Defect,SRC_140
R0025720,99999999,17/10/2023,Defect,SRC_190
R0025721,118183,November 16 2024,,SRC_209
R0025722,99999999,September 04 2021,,SRC_31
R0025723,99999999,2024-04-29,,SRC_78
R0025724,109750,June 13 2024,,SRC_59
R0025725,99999999,07-11-2021,Complaint,SRC_33
R0025726,99999999,2022-02-04,Complaint,SRC_43
R0025727,99999999,19/07/2023,,SRC_111
R0025728,99999999,September 10 2023,,SRC_107
R0025729,99999999,2024-08-02,,SRC_200
R0025730,99999999,01/12/2021,Defect,SRC_81
R0025731,99999999,05-03-2023,Wrong item,SRC_85
R0025732,107197,08/04/2023,,SRC_196
R0025733,138351,2021-11-18,,SRC_137
R0025734,99999999,2024/07/27,,SRC_11
R0025735,99999999,30-12-2024,Defect,SRC_46
R0025736,99999999,06/06/2024,Complaint,SRC_114
R0025737,99999999,December 06 2024,Wrong item,SRC_100
R0025738,139929,2023-01-11,,SRC_156
R0025739,123258,September 18 2023,Defect,SRC_160
R0025740,99999999,2022.04.25,Complaint,SRC_42
R0025741,147610,August 06 2023,,SRC_104
R0025742,99999999,2021.10.28,,SRC_38
R0025743,114647,April 16 2021,Wrong item,SRC_34
R0025744,122001,February 05 2024,Complaint,SRC_246
R0025745,99999999,2024/03/12,Complaint,SRC_129
R0025746,99999999,2022.09.19,Defect,SRC_24
R0025747,99999999,2023.06.03,Defect,SRC_124
R0025748,99999999,2023/04/13,Defect,SRC_56
R0025749,99999999,2024-04-07,,SRC_142
R0025750,99999999,2021-10-29,Complaint,SRC_188
R0025751,99999999,11-11-2023,,SRC_185
R0025752,99999999,13/11/2022,Complaint,SRC_163
R0025753,99999999,2022-02-28,Wrong item,SRC_230
R0025754,112296,August 20 2022,Wrong item,SRC_159
R0025755,99999999,25-11-2021,Complaint,SRC_81
R0025756,99999999,2021.07.09,Wrong item,SRC_90
R0025757,99999999,2023.07.23,Complaint,SRC_32
R0025758,99999999,30-07-2024,Complaint,SRC_2
R0025759,134043,07/08/2023,Complaint,SRC_105
R0025760,99999999,2022-02-22,Complaint,SRC_99
R0025761,123316,2024/08/13,Complaint,SRC_83
R0025762,99999999,2024/01/03,,SRC_161
R0025763,99999999,January 30 2024,Wrong item,SRC_164
R0025764,105597,2023.01.19,Wrong item,SRC_39
R0025765,99999999,2024.07.10,Complaint,SRC_240
R0025766,124573,08-07-2024,Defect,SRC_27
R0025767,113844,30/05/2021,Defect,SRC_21
R0025768,99999999,2024.11.28,Complaint,SRC_169
R0025769,99999999,December 16 2024,Defect,SRC_195
R0025770,99999999,2023.06.20,Defect,SRC_140
R0025771,132660,2021/07/24,Complaint,SRC_30
R0025772,110467,30/04/2023,Complaint,SRC_153
R0025773,114959,November 06 2021,Complaint,SRC_81
R0025774,99999999,22-01-2024,Complaint,SRC_16
R0025775,111474,2023/11/22,,SRC_109
R0025776,128204,2022.10.21,,SRC_131
R0025777,99999999,2023-02-08,Complaint,SRC_185
R0025778,113781,04/04/2021,Complaint,SRC_79
R0025779,99999999,2022.01.29,,SRC_201
R0025780,136994,2023-12-27,Defect,SRC_236
R0025781,109888,2024-09-04,,SRC_15
R0025782,149800,2022-11-27,Defect,SRC_86
R0025783,99999999,25/09/2021,Wrong item,SRC_121
R0025784,99999999,2023/12/23,Complaint,SRC_138
R0025785,99999999,November 09 2021,Wrong item,SRC_78
R0025786,123226,14-07-2024,Complaint,SRC_60
R0025787,99999999,2023-10-27,Wrong item,SRC_53
R0025788,116794,25/05/2024,,SRC_205
R0025789,130181,2021/11/17,Complaint,SRC_125
R0025790,112466,17/02/2021,,SRC_202
R0025791,116328,2024/12/06,,SRC_143
R0025792,110596,11-01-2021,Wrong item,SRC_36
R0025793,99999999,2021-08-23,,SRC_78
R0025794,121603,02/03/2023,Defect,SRC_206
R0025795,99999999,19-03-2022,Defect,SRC_207
R0025796,99999999,2022-05-10,Defect,SRC_224
R0025797,147291,2022/06/27,Wrong item,SRC_84
R0025798,109957,2021/02/02,,SRC_154
R0025799,145583,2022/10/13,Complaint,SRC_23
R0025800,99999999,February 08 2024,,SRC_230
R0025801,128741,January 17 2024,,SRC_246
R0025802,128018,17/08/2023,Wrong item,SRC_124
R0025803,99999999,30/05/2023,Defect,SRC_123
R0025804,99999999,2023.10.07,Defect,SRC_67
R0025805,143204,2023.04.05,,SRC_4
R0025806,124546,2022/07/08,,SRC_196
R0025807,99999999,31/07/2021,,SRC_76
R0025808,99999999,August 14 2024,Defect,SRC_173
R0025809,99999999,2021-11-10,Complaint,SRC_242
R0025810,122107,2022/08/11,,SRC_43
R0025811,99999999,03-12-2024,,SRC_192
R0025812,142814,July 16 2023,Defect,SRC_25
R0025813,99999999,2023/05/08,Wrong item,SRC_45
R0025814,140289,2024.01.12,Wrong item,SRC_106
R0025815,99999999,22-01-2021,,SRC_195
R0025816,99999999,February 25 2022,,SRC_193
R0025817,137225,25/10/2021,Wrong item,SRC_215
R0025818,99999999,24-01-2022,,SRC_85
R0025819,118917,10-11-2024,Wrong item,SRC_45
R0025820,131292,2022.02.18,,SRC_156
R0025821,123084,2023/03/26,,SRC_106
R0025822,115693,2021/03/08,Defect,SRC_42
R0025823,148266,2024/04/14,Defect,SRC_167
R0025824,99999999,2023/11/09,Complaint,SRC_213
R0025825,99999999,2024.12.16,Defect,SRC_41
R0025826,99999999,16/02/2023,,SRC_204
R0025827,133979,2023-12-01,,SRC_58
R0025828,99999999,2024.04.10,,SRC_186
R0025829,140237,May 23 2023,Wrong item,SRC_159
R0025830,99999999,23/08/2021,Defect,SRC_160
R0025831,99999999,21/07/2022,,SRC_106
R0025832,99999999,2021-12-05,,SRC_66
R0025833,99999999,November 01 2021,,SRC_246
R0025834,99999999,2022/12/03,,SRC_183
R0025835,106928,2022-12-10,,SRC_207
R0025836,99999999,2021.04.19,,SRC_165
R0025837,122398,2022.01.03,,SRC_238
R0025838,99999999,December 23 2023,,SRC_230
R0025839,149774,30-12-2021,Complaint,SRC_176
R0025840,99999999,2024-04-01,,SRC_175
R0025841,118742,2023/08/09,Complaint,SRC_152
R0025842,120011,2023.05.21,,SRC_109
R0025843,99999999,2023-02-14,,SRC_150
R0025844,99999999,2021-08-29,,SRC_63
R0025845,99999999,2022-01-15,,SRC_3
R0025846,124647,22/10/2023,,SRC_66
R0025847,99999999,18/04/2021,Complaint,SRC_69
R0025848,120035,2024-06-19,,SRC_39
R0025849,143449,2024/04/21,,SRC_56
R0025850,137501,2024-12-19,,SRC_80
R0025851,101861,01/10/2023,Complaint,SRC_198
R0025852,99999999,February 11 2021,Complaint,SRC_88
R0025853,138546,2023/06/16,Defect,SRC_21
R0025854,99999999,2024-03-17,Wrong item,SRC_85
R0025855,99999999,15/10/2021,,SRC_51
R0025856,103164,2024-09-19,Complaint,SRC_61
R0025857,99999999,June 06 2022,,SRC_40
R0025858,99999999,02/11/2024,Wrong item,SRC_25
R0025859,145632,2024/01/14,Defect,SRC_28
R0025860,124738,2021-06-09,Wrong item,SRC_190
R0025861,99999999,03/03/2024,Wrong item,SRC_201
R0025862,144618,2021-06-04,Complaint,SRC_118
R0025863,124251,07-05-2022,Defect,SRC_121
R0025864,99999999,December 18 2023,,SRC_53
R0025865,123354,March 11 2021,Wrong item,SRC_39
R0025866,99999999,2021/02/26,Wrong item,SRC_125
R0025867,117663,2022.05.07,,SRC_175
R0025868,99999999,2024/04/20,Defect,SRC_172
R0025869,99999999,2022-03-24,,SRC_213
R0025870,141707,2024-02-26,,SRC_83
R0025871,149735,2021-03-03,Complaint,SRC_237
R0025872,135363,August 14 2023,,SRC_149
R0025873,99999999,10-04-2022,Defect,SRC_9
R0025874,146630,07/01/2021,Wrong item,SRC_239
R0025875,132652,2022/12/05,Defect,SRC_75
R0025876,99999999,2022-08-15,Wrong item,SRC_49
R0025877,99999999,2022/07/12,,SRC_195
R0025878,143317,2022/01/01,Complaint,SRC_78
R0025879,117480,October 18 2023,Complaint,SRC_106
R0025880,128572,28-08-2023,,SRC_138
R0025881,130839,09-08-2023,,SRC_4
R0025882,107977,February 01 2024,Wrong item,SRC_26
R0025883,99999999,2021.11.07,Complaint,SRC_21
R0025884,99999999,September 26 2023,,SRC_46
R0025885,130448,2021.01.29,,SRC_242
R0025886,144083,13-05-2021,Wrong item,SRC_131
R0025887,102656,2021.10.30,,SRC_188
R0025888,138721,2022-09-10,Wrong item,SRC_204
R0025889,99999999,2021-09-04,,SRC_198
R0025890,137839,May 23 2022,Wrong item,SRC_19
R0025891,99999999,June 01 2023,Wrong item,SRC_197
R0025892,127517,November 21 2022,,SRC_192
R0025893,99999999,05-12-2023,,SRC_94
R0025894,99999999,2024-07-18,Defect,SRC_165
R0025895,108697,July 03 2024,,SRC_94
R0025896,138678,2023-02-08,Defect,SRC_15
R0025897,99999999,2022-09-28,Wrong item,SRC_203
R0025898,99999999,2022-10-18,Wrong item,SRC_224
R0025899,99999999,2021-05-17,Complaint,SRC_165
R0025900,99999999,2024/04/05,Defect,SRC_158
R0025901,99999999,August 24 2024,,SRC_189
R0025902,99999999,2021/06/01,Complaint,SRC_222
R0025903,99999999,26-07-2023,,SRC_110
R0025904,99999999,2022-04-10,Wrong item,SRC_174
R0025905,99999999,2023/09/23,,SRC_170
R0025906,139085,2022/10/13,Defect,SRC_23
R0025907,105756,24-09-2023,Wrong item,SRC_171
R0025908,142410,July 05 2023,Defect,SRC_152
